T;P;F
33.53674844;;
33.57349836;0.0003541666667;2823.529412
33.59044324;0.000375;2666.666667
33.60622027;0.0003958333333;2526.315789
34.10662648;0.005125;195.1219512
34.38887688;0.006583333333;151.8987342
34.43054977;0.006875;145.4545455
34.48479504;0.007333333333;136.3636364
34.50261168;0.007333333333;136.3636364
34.53487746;0.005604166667;178.4386617
34.61414727;0.007395833333;135.2112676
34.70701121;0.006666666667;150
34.7683093;0.003;333.3333333
34.80512703;0.00575;173.9130435
34.82096707;0.00575;173.9130435
34.83426984;0.006458333333;154.8387097
34.91094156;;
34.92433188;0.00325;307.6923077
34.93892961;0.00325;307.6923077
34.95238723;0.006583333333;151.8987342
34.9683509;0.004833333333;206.8965517
35.01784477;0.007083333333;141.1764706
35.05180586;;
35.06805762;0.005208333333;192
35.12857215;0.002875;347.826087
35.14607406;0.003958333333;252.6315789
35.1647166;0.003958333333;252.6315789
35.18235059;0.002395833333;417.3913043
35.2001041;0.002395833333;417.3913043
35.21510144;0.002875;347.826087
35.23199867;0.004104166667;243.6548223
35.25042637;0.0020625;484.8484848
35.28689152;0.007208333333;138.7283237
35.35703688;0.0015;666.6666667
35.37560977;0.003958333333;252.6315789
35.39531559;0.0045;222.2222222
35.6354148;;
35.84822664;0.005979166667;167.2473868
36.37166387;0.007270833333;137.5358166
36.62115414;0.005458333333;183.2061069
36.64342816;;
36.66497516;0.007041666667;142.0118343
36.68492348;0.007375;135.5932203
36.77073926;0.006125;163.2653061
36.80377285;0.005375;186.0465116
36.81879023;0.005375;186.0465116
36.83256289;0.005333333333;187.5
36.84730398;0.0074375;134.4537815
36.86045957;0.005125;195.1219512
36.87172156;0.005125;195.1219512
36.98867164;0.006166666667;162.1621622
37.02638789;;
37.04262117;;
37.05577941;0.00425;235.2941176
37.09347633;;
37.13197887;0.0004166666667;2400
37.14901125;0.001583333333;631.5789474
37.16548133;0.0015625;640
37.18200156;0.003395833333;294.4785276
37.19788602;0.003395833333;294.4785276
37.20980602;0.006229166667;160.5351171
37.28485047;0.006979166667;143.2835821
37.29573875;0.006979166667;143.2835821
37.34912637;;
37.35998832;;
37.37047961;0.006479166667;154.340836
37.3814825;0.007333333333;136.3636364
37.39338102;0.007333333333;136.3636364
37.56668879;0.007291666667;137.1428571
37.57786535;0.007291666667;137.1428571
37.58843293;;
37.59966871;;
37.66382922;0.007354166667;135.9773371
37.67501945;0.007354166667;135.9773371
37.72824234;;
37.73904258;;
37.8418584;;
37.85398012;;
37.92647637;;
37.93947805;;
38.00224574;;
38.01671758;;
38.02866481;0.0045;222.2222222
38.04162336;0.007291666667;137.1428571
38.05470691;0.007291666667;137.1428571
38.08251758;0.005229166667;191.2350598
38.09579926;0.005229166667;191.2350598
38.28645844;0.0055;181.8181818
38.30637227;;
38.42700981;;
38.44126465;0.006791666667;147.2392638
38.45465566;0.006791666667;147.2392638
38.46653047;0.007145833333;139.941691
38.48437219;0.007145833333;139.941691
38.51833875;0.007083333333;141.1764706
